Date,device_id,device_type,brand,sales_quantity,price,region
2024-08-29,206,iPhone,Apple,66,1247.34,West
2024-08-29,287,Samsung Watch,Samsung,7,451.84,West
2024-08-30,475,Samsung Phone,Samsung,34,615.43,South
2024-08-30,401,iPhone,Apple,32,1499.37,West
2024-08-30,439,Samsung Watch,Samsung,39,474.36,North
2024-08-30,366,Samsung Phone,Samsung,96,944.92,South
2024-08-30,93,Samsung Phone,Samsung,43,945.92,North
2024-08-31,420,Samsung Phone,Samsung,43,1076.2,East
2024-08-31,485,Samsung Watch,Samsung,78,155.32,West
2024-08-31,410,iPhone,Apple,3,798.22,West
2024-08-31,309,iPhone,Apple,46,1198.98,East
2024-08-31,145,Apple Watch,Apple,32,737.09,East
2024-09-01,86,Samsung Phone,Samsung,43,948.27,East
2024-09-01,153,Apple Watch,Apple,100,448.09,West
2024-09-01,2,Apple Watch,Apple,81,416.93,East
2024-09-01,342,iPhone,Apple,3,1264.15,South
2024-09-01,389,Samsung Watch,Samsung,74,557.68,East
2024-09-02,260,Samsung Watch,Samsung,63,483.88,South
2024-09-02,164,iPhone,Apple,40,862.32,South
2024-09-02,6,Samsung Watch,Samsung,18,658.84,North
2024-09-02,500,Apple Watch,Apple,67,531.13,South
2024-09-02,149,Samsung Phone,Samsung,62,1032.39,South
2024-09-03,205,iPhone,Apple,10,792.88,East
2024-09-03,118,Samsung Phone,Samsung,52,675.23,West
2024-09-03,485,Samsung Watch,Samsung,73,631.02,East
2024-09-03,89,Samsung Phone,Samsung,46,440.09,North
2024-09-03,154,Samsung Watch,Samsung,55,431.77,North
2024-09-04,439,Samsung Watch,Samsung,46,414.94,West
2024-09-04,167,Apple Watch,Apple,75,650.74,South
2024-09-04,468,Samsung Watch,Samsung,60,305.04,North
2024-09-04,161,Apple Watch,Apple,97,331.44,West
2024-09-04,270,Apple Watch,Apple,100,755.68,East
2024-09-05,56,Apple Watch,Apple,26,543.03,East
2024-09-05,228,iPhone,Apple,27,694.22,East
2024-09-05,337,iPhone,Apple,38,773.73,South
2024-09-05,149,Samsung Watch,Samsung,22,699.35,South
2024-09-05,46,Apple Watch,Apple,26,317.37,West
2024-09-06,144,iPhone,Apple,86,1149.43,North
2024-09-06,238,Apple Watch,Apple,69,452.08,East
2024-09-06,272,Samsung Phone,Samsung,35,1108.48,South
2024-09-06,120,Samsung Phone,Samsung,66,1004.13,South
2024-09-06,340,Samsung Phone,Samsung,99,877.56,North
2024-09-07,413,Samsung Watch,Samsung,73,155.91,East
2024-09-07,220,Apple Watch,Apple,51,727.88,East
2024-09-07,8,Samsung Phone,Samsung,18,755.73,North
2024-09-07,344,iPhone,Apple,43,1438.42,West
2024-09-07,387,Samsung Phone,Samsung,12,796.43,West
2024-09-08,473,Samsung Phone,Samsung,3,955.38,North
2024-09-08,275,Samsung Phone,Samsung,82,455.43,North
2024-09-08,353,Samsung Watch,Samsung,7,559.83,West
2024-09-08,66,iPhone,Apple,97,904.2,North
2024-09-08,79,Apple Watch,Apple,6,410.82,East
2024-09-09,86,iPhone,Apple,82,706.79,West
2024-09-09,124,Apple Watch,Apple,45,288.11,West
2024-09-09,202,Samsung Watch,Samsung,86,252.17,West
2024-09-09,466,Samsung Watch,Samsung,39,330.51,East
2024-09-09,150,Samsung Watch,Samsung,51,640.58,North
2024-09-10,46,Samsung Watch,Samsung,9,352.54,South
2024-09-10,113,Apple Watch,Apple,99,634.62,South
2024-09-10,91,Samsung Phone,Samsung,23,466.2,East
2024-09-10,141,Apple Watch,Apple,12,554.66,East
2024-09-10,289,iPhone,Apple,88,1033.7,North
2024-09-11,389,Samsung Watch,Samsung,62,687.88,South
2024-09-11,218,Samsung Watch,Samsung,73,615.41,West
2024-09-11,77,iPhone,Apple,77,1009.35,East
2024-09-11,411,Apple Watch,Apple,40,665.09,South
2024-09-11,377,Samsung Phone,Samsung,54,554.43,West
2024-09-12,384,Samsung Phone,Samsung,81,849.87,West
2024-09-12,334,iPhone,Apple,7,667.16,North
2024-09-12,152,Samsung Phone,Samsung,17,678.47,East
2024-09-12,323,Apple Watch,Apple,50,335.52,West
2024-09-12,239,Apple Watch,Apple,24,631.35,East
2024-09-13,115,iPhone,Apple,2,1041.08,South
2024-09-13,319,Apple Watch,Apple,99,650.64,South
2024-09-13,369,Samsung Watch,Samsung,92,433.41,East
2024-09-13,94,iPhone,Apple,83,677.84,West
2024-09-13,483,Apple Watch,Apple,33,641.22,West
2024-09-14,48,iPhone,Apple,21,1349.91,South
2024-09-14,191,Samsung Phone,Samsung,74,1122.82,West
2024-09-14,462,Apple Watch,Apple,53,543.2,West
2024-09-14,12,Samsung Watch,Samsung,46,564.47,South
2024-09-14,156,Apple Watch,Apple,45,651.23,North
2024-09-15,172,iPhone,Apple,9,740.17,South
2024-09-15,477,iPhone,Apple,6,747.8,East
2024-09-15,427,Apple Watch,Apple,51,242.53,North
2024-09-15,401,Samsung Watch,Samsung,35,325.95,East
2024-09-15,296,Samsung Watch,Samsung,82,410.43,North
2024-09-16,177,Samsung Watch,Samsung,53,698.84,North
2024-09-16,341,iPhone,Apple,19,987.89,South
2024-09-16,57,Apple Watch,Apple,69,635.75,South
2024-09-16,343,Samsung Phone,Samsung,25,954.72,East
2024-09-16,340,iPhone,Apple,11,784.03,South
2024-09-17,448,Samsung Watch,Samsung,74,182.18,North
2024-09-17,203,Apple Watch,Apple,17,527.6,South
2024-09-17,185,Samsung Watch,Samsung,36,535.17,East
2024-09-17,121,Samsung Phone,Samsung,90,1198.6,North
2024-09-17,226,Samsung Watch,Samsung,95,347.24,East
2024-09-18,202,Samsung Watch,Samsung,96,643.0,West
2024-09-18,330,Samsung Phone,Samsung,21,705.55,South
2024-09-18,363,Apple Watch,Apple,18,613.65,North
2024-09-18,380,iPhone,Apple,60,1138.43,East
2024-09-18,454,Apple Watch,Apple,18,231.79,South
2024-09-19,356,Samsung Phone,Samsung,1,462.71,South
2024-09-19,216,Samsung Watch,Samsung,14,161.42,East
2024-09-19,460,Apple Watch,Apple,8,422.5,North
2024-09-19,43,iPhone,Apple,66,1271.22,East
2024-09-19,375,Samsung Phone,Samsung,51,538.2,South
2024-09-20,23,Apple Watch,Apple,79,563.51,East
2024-09-20,155,iPhone,Apple,60,859.95,West
2024-09-20,186,Samsung Phone,Samsung,34,1037.59,South
2024-09-20,249,iPhone,Apple,36,1318.56,North
2024-09-20,237,Samsung Phone,Samsung,62,1020.33,West
2024-09-21,293,Samsung Watch,Samsung,1,438.66,East
2024-09-21,134,Apple Watch,Apple,85,370.74,North
2024-09-21,321,iPhone,Apple,42,1328.5,West
2024-09-21,390,Samsung Phone,Samsung,1,548.88,East
2024-09-21,434,iPhone,Apple,96,860.78,West
2024-09-22,22,iPhone,Apple,84,765.55,South
2024-09-22,361,Apple Watch,Apple,54,604.53,North
2024-09-22,88,Samsung Watch,Samsung,47,527.43,West
2024-09-22,153,iPhone,Apple,100,1187.26,South
2024-09-22,125,Samsung Phone,Samsung,39,732.48,East
2024-09-23,79,Samsung Phone,Samsung,30,480.14,South
2024-09-23,346,Samsung Watch,Samsung,7,651.14,East
2024-09-23,456,Samsung Phone,Samsung,22,806.18,North
2024-09-23,51,Samsung Watch,Samsung,50,373.83,South
2024-09-23,216,Samsung Phone,Samsung,45,871.06,South
2024-09-24,176,Apple Watch,Apple,74,315.67,East
2024-09-24,358,iPhone,Apple,72,719.29,West
2024-09-24,253,Apple Watch,Apple,91,443.32,East
2024-09-24,454,iPhone,Apple,10,804.5,West
2024-09-24,246,iPhone,Apple,14,819.86,East
2024-09-25,227,iPhone,Apple,46,1403.26,North
2024-09-25,106,Apple Watch,Apple,75,518.46,West
2024-09-25,193,iPhone,Apple,6,1035.12,South
2024-09-25,316,Apple Watch,Apple,21,613.69,West
2024-09-25,302,Samsung Watch,Samsung,62,673.35,East
2024-09-26,36,Samsung Phone,Samsung,97,489.76,East
2024-09-26,442,Samsung Phone,Samsung,19,1066.83,West
2024-09-26,204,iPhone,Apple,88,1125.62,South
2024-09-26,422,Apple Watch,Apple,82,287.7,North
2024-09-26,267,Samsung Phone,Samsung,99,637.72,South
2024-09-27,268,Apple Watch,Apple,62,489.42,West
2024-09-27,170,Apple Watch,Apple,83,614.71,East
2024-09-27,498,iPhone,Apple,53,818.35,South
2024-09-27,39,Samsung Phone,Samsung,24,827.9,East
2024-09-27,455,iPhone,Apple,56,1216.2,East
2024-09-28,139,iPhone,Apple,62,1003.87,South
2024-09-28,292,Samsung Phone,Samsung,34,1090.42,West
2024-09-28,52,Samsung Phone,Samsung,22,1095.57,South
2024-09-28,287,Samsung Watch,Samsung,68,408.88,North
2024-09-28,289,Samsung Watch,Samsung,57,685.11,East
2024-09-29,141,Apple Watch,Apple,10,245.35,East
2024-09-29,146,Samsung Phone,Samsung,66,402.69,West
2024-09-29,425,Samsung Watch,Samsung,8,359.37,East
2024-09-29,314,Apple Watch,Apple,97,560.66,East
2024-09-29,184,Apple Watch,Apple,38,577.52,East
2024-09-30,152,Apple Watch,Apple,62,485.87,South
2024-09-30,201,Samsung Watch,Samsung,28,218.69,East
2024-09-30,128,Samsung Phone,Samsung,10,536.4,South
2024-09-30,287,iPhone,Apple,45,1366.93,West
2024-09-30,311,Apple Watch,Apple,65,720.75,North
2024-10-01,253,Samsung Watch,Samsung,98,520.64,East
2024-10-01,489,Samsung Watch,Samsung,67,515.32,North
2024-10-01,266,iPhone,Apple,9,1137.91,South
2024-10-01,188,iPhone,Apple,5,782.63,West
2024-10-01,386,Samsung Watch,Samsung,10,385.54,West
2024-10-02,230,Samsung Phone,Samsung,12,956.72,South
2024-10-02,271,iPhone,Apple,82,1083.53,North
2024-10-02,259,Samsung Watch,Samsung,58,160.22,East
2024-10-02,299,iPhone,Apple,21,1458.2,South
2024-10-02,415,Samsung Phone,Samsung,21,1075.85,South
2024-10-03,198,Apple Watch,Apple,65,356.33,South
2024-10-03,323,iPhone,Apple,3,1154.81,South
2024-10-03,56,Samsung Phone,Samsung,69,1138.59,South
2024-10-03,319,Samsung Watch,Samsung,89,202.81,West
2024-10-03,203,iPhone,Apple,64,1052.73,South
2024-10-04,271,iPhone,Apple,49,1010.62,West
2024-10-04,109,Samsung Watch,Samsung,72,375.61,North
2024-10-04,116,Apple Watch,Apple,17,701.35,East
2024-10-04,92,Samsung Watch,Samsung,73,359.36,West
2024-10-04,138,iPhone,Apple,32,657.3,East
2024-10-05,422,Samsung Watch,Samsung,70,186.21,East
2024-10-05,303,Samsung Phone,Samsung,21,434.2,East
2024-10-05,57,Samsung Watch,Samsung,7,375.03,West
2024-10-05,50,iPhone,Apple,7,1246.57,West
2024-10-05,498,Samsung Watch,Samsung,27,262.05,West
2024-10-06,71,Apple Watch,Apple,8,587.88,North
2024-10-06,399,Samsung Watch,Samsung,73,527.9,West
2024-10-06,402,Apple Watch,Apple,28,353.12,North
2024-10-06,82,Samsung Phone,Samsung,79,880.45,West
2024-10-06,372,Apple Watch,Apple,66,610.92,West
2024-10-07,105,Samsung Watch,Samsung,71,406.64,East
2024-10-07,88,iPhone,Apple,47,903.04,South
2024-10-07,2,Apple Watch,Apple,82,571.49,East
2024-10-07,360,Samsung Phone,Samsung,86,1182.28,West
2024-10-07,84,Apple Watch,Apple,10,456.1,South
2024-10-08,482,Apple Watch,Apple,33,435.04,South
2024-10-08,43,Apple Watch,Apple,7,478.56,North
2024-10-08,154,Samsung Phone,Samsung,3,460.97,South
2024-10-08,327,Samsung Watch,Samsung,14,454.24,North
2024-10-08,422,Apple Watch,Apple,44,397.22,East
2024-10-09,94,Apple Watch,Apple,46,272.85,North
2024-10-09,298,iPhone,Apple,61,1019.63,West
2024-10-09,133,Samsung Phone,Samsung,36,402.71,South
2024-10-09,395,Apple Watch,Apple,13,441.07,West
2024-10-09,65,Samsung Phone,Samsung,16,484.59,South
2024-10-10,290,Apple Watch,Apple,80,214.58,South
2024-10-10,376,Samsung Watch,Samsung,5,603.46,East
2024-10-10,257,Samsung Watch,Samsung,89,653.94,North
2024-10-10,467,Apple Watch,Apple,38,324.6,East
2024-10-10,386,Samsung Watch,Samsung,50,446.61,North
2024-10-11,213,Apple Watch,Apple,38,366.77,East
2024-10-11,148,Samsung Watch,Samsung,56,421.47,East
2024-10-11,61,iPhone,Apple,63,992.97,South
2024-10-11,471,iPhone,Apple,48,842.15,East
2024-10-11,149,iPhone,Apple,90,1230.35,East
2024-10-12,88,Samsung Phone,Samsung,59,501.19,North
2024-10-12,324,Samsung Phone,Samsung,77,442.46,East
2024-10-12,383,iPhone,Apple,44,1290.91,South
2024-10-12,396,Samsung Phone,Samsung,90,932.74,East
2024-10-12,278,Samsung Watch,Samsung,55,424.19,West
2024-10-13,404,Apple Watch,Apple,55,480.67,West
2024-10-13,82,Apple Watch,Apple,1,498.45,North
2024-10-13,129,Apple Watch,Apple,8,462.21,North
2024-10-13,286,iPhone,Apple,4,953.6,West
2024-10-13,382,Samsung Phone,Samsung,85,799.75,East
2024-10-14,353,Samsung Watch,Samsung,86,440.68,East
2024-10-14,280,Samsung Watch,Samsung,53,530.55,North
2024-10-14,270,iPhone,Apple,58,1240.09,South
2024-10-14,292,Samsung Watch,Samsung,37,357.7,East
2024-10-14,453,Samsung Watch,Samsung,49,377.45,West
2024-10-15,203,Samsung Watch,Samsung,67,355.53,South
2024-10-15,24,Samsung Watch,Samsung,19,445.09,South
2024-10-15,444,Samsung Phone,Samsung,1,762.68,East
2024-10-15,351,Samsung Watch,Samsung,29,639.28,South
2024-10-15,311,Apple Watch,Apple,87,617.82,North
2024-10-16,461,iPhone,Apple,33,1408.79,South
2024-10-16,208,Samsung Phone,Samsung,52,967.31,North
2024-10-16,280,Samsung Watch,Samsung,41,684.05,East
2024-10-16,205,Samsung Phone,Samsung,23,908.59,South
2024-10-16,152,Samsung Watch,Samsung,5,679.95,West
2024-10-17,438,Apple Watch,Apple,71,294.9,West
2024-10-17,26,iPhone,Apple,57,647.23,North
2024-10-17,194,Samsung Watch,Samsung,6,468.52,North
2024-10-17,336,Samsung Watch,Samsung,49,690.92,East
2024-10-17,422,Samsung Watch,Samsung,22,379.68,South
2024-10-18,238,Samsung Watch,Samsung,77,266.62,North
2024-10-18,321,iPhone,Apple,76,1069.39,North
2024-10-18,497,iPhone,Apple,4,1183.92,East
2024-10-18,75,Apple Watch,Apple,72,389.11,South
2024-10-18,435,iPhone,Apple,64,1243.29,South
2024-10-19,163,Samsung Watch,Samsung,37,686.31,North
2024-10-19,299,Apple Watch,Apple,31,738.18,South
2024-10-19,29,Apple Watch,Apple,37,374.95,South
2024-10-19,165,Apple Watch,Apple,45,396.03,South
2024-10-19,337,Samsung Watch,Samsung,90,354.35,West
2024-10-20,186,Samsung Phone,Samsung,8,715.64,South
2024-10-20,54,Samsung Watch,Samsung,40,205.18,West
2024-10-20,295,iPhone,Apple,97,1285.77,South
2024-10-20,42,iPhone,Apple,93,928.81,South
2024-10-20,412,Samsung Watch,Samsung,5,633.9,South
2024-10-21,285,Samsung Watch,Samsung,28,659.82,North
2024-10-21,427,Apple Watch,Apple,81,214.66,North
2024-10-21,387,Samsung Watch,Samsung,87,693.68,West
2024-10-21,500,Apple Watch,Apple,9,626.01,South
2024-10-21,138,iPhone,Apple,2,1068.35,West
2024-10-22,187,Apple Watch,Apple,63,433.72,South
2024-10-22,490,Samsung Watch,Samsung,96,435.18,East
2024-10-22,398,iPhone,Apple,51,892.16,West
2024-10-22,204,Samsung Phone,Samsung,31,898.15,North
2024-10-22,431,Apple Watch,Apple,7,255.79,East
2024-10-23,42,iPhone,Apple,30,1159.01,North
2024-10-23,350,Apple Watch,Apple,58,365.21,East
2024-10-23,416,iPhone,Apple,3,615.87,East
2024-10-23,288,iPhone,Apple,51,1097.44,East
2024-10-23,426,Apple Watch,Apple,56,547.07,West
2024-10-24,416,Samsung Phone,Samsung,73,741.26,West
2024-10-24,26,iPhone,Apple,10,665.06,North
2024-10-24,371,iPhone,Apple,61,1404.01,West
2024-10-24,385,iPhone,Apple,50,1150.29,North
2024-10-24,56,Samsung Phone,Samsung,47,492.57,South
2024-10-25,253,Samsung Phone,Samsung,90,808.74,North
2024-10-25,122,Samsung Watch,Samsung,1,423.49,North
2024-10-25,106,Apple Watch,Apple,94,236.24,West
2024-10-25,130,Samsung Phone,Samsung,57,885.49,North
2024-10-25,337,Apple Watch,Apple,38,685.0,West
2024-10-26,158,Samsung Watch,Samsung,62,561.95,North
2024-10-26,376,Apple Watch,Apple,79,321.78,South
2024-10-26,231,Samsung Phone,Samsung,89,1089.83,West
2024-10-26,455,Apple Watch,Apple,70,405.53,West
2024-10-26,308,Samsung Phone,Samsung,82,1157.21,South
2024-10-27,91,Apple Watch,Apple,65,243.05,West
2024-10-27,393,Samsung Phone,Samsung,62,788.97,North
2024-10-27,22,Samsung Phone,Samsung,56,877.7,East
2024-10-27,290,Apple Watch,Apple,67,348.59,West
2024-10-27,110,Samsung Watch,Samsung,17,574.26,East
2024-10-28,49,iPhone,Apple,8,1164.21,North
2024-10-28,129,Samsung Watch,Samsung,60,159.96,South
2024-10-28,73,Apple Watch,Apple,40,565.02,West
2024-10-28,340,Samsung Watch,Samsung,81,420.31,East
2024-10-28,53,Samsung Phone,Samsung,89,556.82,South
2024-10-29,467,iPhone,Apple,62,1496.17,South
2024-10-29,356,Apple Watch,Apple,41,738.3,West
2024-10-29,380,Apple Watch,Apple,12,375.5,East
2024-10-29,168,Apple Watch,Apple,93,524.64,West
2024-10-29,45,iPhone,Apple,89,884.85,North
2024-10-30,452,Samsung Phone,Samsung,100,1020.4,South
2024-10-30,393,Apple Watch,Apple,54,758.2,East
2024-10-30,105,Samsung Watch,Samsung,89,347.36,West
2024-10-30,150,Apple Watch,Apple,93,683.35,South
2024-10-30,146,Apple Watch,Apple,11,499.04,West
2024-10-31,204,Apple Watch,Apple,60,437.95,East
2024-10-31,362,Apple Watch,Apple,68,763.05,North
2024-10-31,299,Samsung Phone,Samsung,78,808.32,North
2024-10-31,167,Samsung Watch,Samsung,46,407.08,North
2024-10-31,201,Samsung Phone,Samsung,38,937.95,West
2024-11-01,134,Samsung Watch,Samsung,61,293.68,South
2024-11-01,211,Apple Watch,Apple,17,394.88,North
2024-11-01,48,iPhone,Apple,66,1438.84,North
2024-11-01,126,Samsung Phone,Samsung,72,942.82,North
2024-11-01,239,iPhone,Apple,36,1343.97,North
2024-11-02,7,Samsung Phone,Samsung,74,616.89,East
2024-11-02,464,Apple Watch,Apple,7,526.27,East
2024-11-02,453,Samsung Phone,Samsung,100,1177.12,South
2024-11-02,272,Apple Watch,Apple,16,391.22,East
2024-11-02,385,Samsung Phone,Samsung,14,528.38,East
2024-11-03,371,Apple Watch,Apple,80,506.53,East
2024-11-03,37,Apple Watch,Apple,25,432.69,West
2024-11-03,487,Samsung Watch,Samsung,4,237.77,East
2024-11-03,211,Apple Watch,Apple,29,733.13,West
2024-11-03,165,Samsung Watch,Samsung,56,694.9,West
2024-11-04,125,Apple Watch,Apple,6,541.15,East
2024-11-04,337,iPhone,Apple,1,1297.21,West
2024-11-04,192,Apple Watch,Apple,39,715.42,North
2024-11-04,218,iPhone,Apple,1,1230.88,South
2024-11-04,214,iPhone,Apple,63,639.74,East
2024-11-05,62,Apple Watch,Apple,57,294.58,East
2024-11-05,328,iPhone,Apple,67,663.89,South
2024-11-05,445,Samsung Watch,Samsung,65,155.43,East
2024-11-05,381,Samsung Phone,Samsung,65,644.8,East
2024-11-05,161,Apple Watch,Apple,21,435.41,South
2024-11-06,66,iPhone,Apple,30,816.93,West
2024-11-06,286,Apple Watch,Apple,96,238.76,North
2024-11-06,239,Samsung Watch,Samsung,33,441.42,West
2024-11-06,20,Apple Watch,Apple,48,363.99,North
2024-11-06,188,Apple Watch,Apple,22,677.62,South
2024-11-07,82,iPhone,Apple,94,607.25,West
2024-11-07,363,Samsung Watch,Samsung,54,613.39,West
2024-11-07,202,Samsung Phone,Samsung,4,1163.8,North
2024-11-07,408,Samsung Phone,Samsung,87,972.91,North
2024-11-07,132,iPhone,Apple,55,1260.28,North
2024-11-08,37,Apple Watch,Apple,44,760.14,North
2024-11-08,132,iPhone,Apple,89,788.16,East
2024-11-08,77,iPhone,Apple,12,1495.11,South
2024-11-08,89,iPhone,Apple,81,1296.13,North
2024-11-08,461,Apple Watch,Apple,79,635.94,West
2024-11-09,402,Samsung Watch,Samsung,74,348.6,West
2024-11-09,253,iPhone,Apple,99,1091.2,West
2024-11-09,344,Apple Watch,Apple,52,592.35,North
2024-11-09,194,Samsung Watch,Samsung,93,491.19,South
2024-11-09,176,iPhone,Apple,76,1234.49,East
2024-11-10,33,Samsung Phone,Samsung,65,465.91,North
2024-11-10,58,Samsung Watch,Samsung,65,345.61,North
2024-11-10,467,iPhone,Apple,10,990.6,East
2024-11-10,201,Samsung Watch,Samsung,18,293.35,South
2024-11-10,28,Samsung Watch,Samsung,47,244.94,North
2024-11-11,35,Samsung Watch,Samsung,66,226.41,West
2024-11-11,487,Samsung Watch,Samsung,49,351.51,West
2024-11-11,125,Samsung Watch,Samsung,72,421.39,North
2024-11-11,394,Samsung Watch,Samsung,22,184.64,South
2024-11-11,321,iPhone,Apple,86,1451.81,West
2024-11-12,42,Samsung Phone,Samsung,26,1012.19,West
2024-11-12,85,Apple Watch,Apple,90,638.51,East
2024-11-12,393,Samsung Watch,Samsung,9,245.07,South
2024-11-12,188,Apple Watch,Apple,21,562.28,North
2024-11-12,111,iPhone,Apple,95,1076.75,East
2024-11-13,271,Samsung Watch,Samsung,63,690.36,East
2024-11-13,483,Samsung Phone,Samsung,6,998.14,East
2024-11-13,441,Apple Watch,Apple,14,545.46,South
2024-11-13,325,Samsung Watch,Samsung,33,617.95,South
2024-11-13,105,iPhone,Apple,71,739.58,South
2024-11-14,406,Samsung Phone,Samsung,24,412.17,North
2024-11-14,320,Apple Watch,Apple,73,614.14,South
2024-11-14,41,Apple Watch,Apple,75,258.99,East
2024-11-14,215,Samsung Watch,Samsung,87,213.49,West
2024-11-14,71,Samsung Phone,Samsung,51,995.74,North
2024-11-15,56,Samsung Phone,Samsung,2,616.43,North
2024-11-15,407,Samsung Phone,Samsung,15,902.9,North
2024-11-15,236,Samsung Phone,Samsung,35,1133.93,East
2024-11-15,281,iPhone,Apple,36,884.83,South
2024-11-15,475,Samsung Phone,Samsung,92,573.72,East
2024-11-16,105,Apple Watch,Apple,39,263.94,West
2024-11-16,390,Apple Watch,Apple,4,278.28,South
2024-11-16,375,iPhone,Apple,64,656.0,West
2024-11-16,162,Apple Watch,Apple,74,252.59,North
2024-11-16,191,Apple Watch,Apple,6,459.2,North
2024-11-17,9,Samsung Phone,Samsung,57,656.69,East
2024-11-17,60,Apple Watch,Apple,30,623.94,South
2024-11-17,381,iPhone,Apple,99,1383.22,North
2024-11-17,305,Samsung Phone,Samsung,74,1027.82,East
2024-11-17,225,Samsung Watch,Samsung,96,441.85,West
2024-11-18,307,Samsung Phone,Samsung,67,481.95,East
2024-11-18,188,iPhone,Apple,90,1238.79,South
2024-11-18,70,Samsung Phone,Samsung,15,690.26,South
2024-11-18,293,Samsung Phone,Samsung,17,468.52,South
2024-11-18,287,iPhone,Apple,91,1358.22,North
2024-11-19,482,Samsung Phone,Samsung,18,670.57,East
2024-11-19,169,iPhone,Apple,19,796.42,West
2024-11-19,62,iPhone,Apple,76,1384.31,South
2024-11-19,349,Samsung Watch,Samsung,88,646.17,East
2024-11-19,442,Apple Watch,Apple,69,403.38,North
2024-11-20,14,Apple Watch,Apple,24,412.88,West
2024-11-20,164,Samsung Phone,Samsung,91,863.7,West
2024-11-20,420,Samsung Phone,Samsung,48,986.75,West
2024-11-20,245,Samsung Watch,Samsung,30,184.73,North
2024-11-20,335,Samsung Watch,Samsung,15,476.34,South
2024-11-21,8,Samsung Watch,Samsung,47,674.05,North
2024-11-21,154,iPhone,Apple,44,835.88,West
2024-11-21,36,Samsung Watch,Samsung,98,649.85,East
2024-11-21,48,Samsung Watch,Samsung,27,672.59,West
2024-11-21,85,Samsung Phone,Samsung,84,615.32,East
2024-11-22,28,Samsung Watch,Samsung,64,564.81,North
2024-11-22,196,iPhone,Apple,41,814.9,North
2024-11-22,446,iPhone,Apple,96,1263.85,North
2024-11-22,208,Samsung Phone,Samsung,68,1037.94,East
2024-11-22,470,Samsung Watch,Samsung,5,285.96,North
2024-11-23,204,Samsung Watch,Samsung,53,543.73,South
2024-11-23,464,iPhone,Apple,8,1330.89,West
2024-11-23,307,Samsung Watch,Samsung,22,347.22,South
2024-11-23,104,Samsung Watch,Samsung,7,242.24,East
2024-11-23,230,Samsung Watch,Samsung,22,200.58,North
